client_id,clinic_name,city,region,clinic_segment,source_customer_group
12306,Clínica 12306,A Coruña,A Coruña,medium,15701
12381,Clínica 12381,A Coruña,A Coruña,small,15701
18814,Clínica 18814,A Coruña,A Coruña,small,15701
23260,Clínica 23260,A Coruña,A Coruña,small,15701
32651,Clínica 32651,A Coruña,A Coruña,small,15701
36565,Clínica 36565,A Coruña,A Coruña,medium,15701
37414,Clínica 37414,A Coruña,A Coruña,small,15701
39969,Clínica 39969,A Coruña,A Coruña,large,15701
42296,Clínica 42296,A Coruña,A Coruña,large,15701
1000042565,Clínica 1000042565,A Coruña,A Coruña,small,15701
1000046126,Clínica 1000046126,A Coruña,A Coruña,small,15701
1000058131,Clínica 1000058131,A Coruña,A Coruña,medium,15701
1000077786,Clínica 1000077786,A Coruña,A Coruña,small,15701
1000079001,Clínica 1000079001,A Coruña,A Coruña,small,15701
1000079420,Clínica 1000079420,A Coruña,A Coruña,small,15701
12284,Clínica 12284,A Coruña,A Coruña,large,15702
37141,Clínica 37141,A Coruña,A Coruña,large,15702
41536,Clínica 41536,A Coruña,A Coruña,large,15702
1000078247,Clínica 1000078247,A Coruña,A Coruña,large,15702
1000080252,Clínica 1000080252,A Coruña,A Coruña,medium,15702
1000100642,Clínica 1000100642,A Coruña,A Coruña,small,15702
1000101756,Clínica 1000101756,A Coruña,A Coruña,small,15702
32695,Clínica 32695,A Coruña,A Coruña,large,15703
1000063063,Clínica 1000063063,A Coruña,A Coruña,medium,15703
1000080475,Clínica 1000080475,A Coruña,A Coruña,small,15703
1000082726,Clínica 1000082726,A Coruña,A Coruña,small,15703
23846,Clínica 23846,A Coruña,A Coruña,medium,15704
1000071615,Clínica 1000071615,A Coruña,A Coruña,large,15704
25643,Clínica 25643,A Coruña,A Coruña,small,15705
1000041054,Clínica 1000041054,A Coruña,A Coruña,large,15705
1000075368,Clínica 1000075368,A Coruña,A Coruña,medium,15705
11960,Clínica 11960,A Coruña,A Coruña,large,15706
12002,Clínica 12002,A Coruña,A Coruña,medium,15706
21938,Clínica 21938,A Coruña,A Coruña,medium,15706
42568,Clínica 42568,A Coruña,A Coruña,large,15706
42728,Clínica 42728,A Coruña,A Coruña,small,15706
1000062672,Clínica 1000062672,A Coruña,A Coruña,large,15706
1000064044,Clínica 1000064044,A Coruña,A Coruña,large,15706
1000074573,Clínica 1000074573,A Coruña,A Coruña,small,15706
1000081456,Clínica 1000081456,A Coruña,A Coruña,medium,15706
36706,Clínica 36706,A Coruña,A Coruña,large,15707
26297,Clínica 26297,A Coruña,A Coruña,small,15800
1000081749,Clínica 1000081749,A Coruña,A Coruña,small,15800
29144,Clínica 29144,A Coruña,A Coruña,large,15810
16304,Clínica 16304,A Coruña,A Coruña,large,15830
42513,Clínica 42513,A Coruña,A Coruña,medium,15830
1000077638,Clínica 1000077638,A Coruña,A Coruña,medium,15830
1000082768,Clínica 1000082768,A Coruña,A Coruña,small,15830
25590,Clínica 25590,A Coruña,A Coruña,large,15840
37325,Clínica 37325,A Coruña,A Coruña,large,15840
37725,Clínica 37725,A Coruña,A Coruña,medium,15840
1000074650,Clínica 1000074650,A Coruña,A Coruña,small,15840
36153,Clínica 36153,A Coruña,A Coruña,large,15865
31617,Clínica 31617,A Coruña,A Coruña,small,15881
9841,Clínica 9841,A Coruña,A Coruña,large,15883
1000102284,Clínica 1000102284,A Coruña,A Coruña,small,15883
32206,Clínica 32206,A Coruña,A Coruña,small,15888
1000076608,Clínica 1000076608,A Coruña,A Coruña,small,15888
1000082354,Clínica 1000082354,A Coruña,A Coruña,small,15888
43170,Clínica 43170,A Coruña,A Coruña,small,15894
36474,Clínica 36474,A Coruña,A Coruña,large,15895
1000075721,Clínica 1000075721,A Coruña,A Coruña,medium,15895
1000078306,Clínica 1000078306,A Coruña,A Coruña,small,15895
1000079919,Clínica 1000079919,A Coruña,A Coruña,small,15895
1000071623,Clínica 1000071623,A Coruña,A Coruña,small,15898
12382,Clínica 12382,A Coruña,A Coruña,small,15900
18661,Clínica 18661,A Coruña,A Coruña,large,15900
1000102177,Clínica 1000102177,A Coruña,A Coruña,small,15900
38576,Clínica 38576,A Coruña,A Coruña,small,15920
10420,Clínica 10420,A Coruña,A Coruña,small,15930
1000081884,Clínica 1000081884,A Coruña,A Coruña,small,15930
1000102199,Clínica 1000102199,A Coruña,A Coruña,small,15930
12357,Clínica 12357,A Coruña,A Coruña,small,15940
31008,Clínica 31008,A Coruña,A Coruña,small,15940
42617,Clínica 42617,A Coruña,A Coruña,medium,15959
12072,Clínica 12072,A Coruña,A Coruña,small,15960
28337,Clínica 28337,A Coruña,A Coruña,large,15960
32014,Clínica 32014,A Coruña,A Coruña,large,15960
35080,Clínica 35080,A Coruña,A Coruña,small,15960
42323,Clínica 42323,A Coruña,A Coruña,small,15960
42615,Clínica 42615,A Coruña,A Coruña,medium,15970
1000081605,Clínica 1000081605,A Coruña,A Coruña,small,15985
1000077080,Clínica 1000077080,A Coruña,A Coruña,small,15999
28530,Clínica 28530,Cuenca,Cuenca,large,16001
1000080952,Clínica 1000080952,Cuenca,Cuenca,medium,16001
12319,Clínica 12319,Cuenca,Cuenca,medium,16002
22068,Clínica 22068,Cuenca,Cuenca,small,16002
35886,Clínica 35886,Cuenca,Cuenca,large,16002
42547,Clínica 42547,Cuenca,Cuenca,small,16002
1000041273,Clínica 1000041273,Cuenca,Cuenca,large,16002
1000079734,Clínica 1000079734,Cuenca,Cuenca,small,16002
12230,Clínica 12230,Cuenca,Cuenca,small,16003
12324,Clínica 12324,Cuenca,Cuenca,medium,16003
33681,Clínica 33681,Cuenca,Cuenca,medium,16003
1000061222,Clínica 1000061222,Cuenca,Cuenca,medium,16003
7325,Clínica 7325,Cuenca,Cuenca,medium,16004
23210,Clínica 23210,Cuenca,Cuenca,small,16004
27316,Clínica 27316,Cuenca,Cuenca,medium,16004
1000037399,Clínica 1000037399,Cuenca,Cuenca,small,16004
1000066292,Clínica 1000066292,Cuenca,Cuenca,large,16004
1000077884,Clínica 1000077884,Cuenca,Cuenca,large,16004
1000078339,Clínica 1000078339,Cuenca,Cuenca,large,16004
1000080266,Clínica 1000080266,Cuenca,Cuenca,small,16004
40675,Clínica 40675,Cuenca,Cuenca,large,16220
1000071906,Clínica 1000071906,Cuenca,Cuenca,small,16220
1000081469,Clínica 1000081469,Cuenca,Cuenca,small,16235
1000101014,Clínica 1000101014,Cuenca,Cuenca,medium,16235
1000079971,Clínica 1000079971,Cuenca,Cuenca,small,16239
26509,Clínica 26509,Cuenca,Cuenca,medium,16400
36250,Clínica 36250,Cuenca,Cuenca,large,16400
41509,Clínica 41509,Cuenca,Cuenca,large,16400
1000078633,Clínica 1000078633,Cuenca,Cuenca,large,16400
1000079904,Clínica 1000079904,Cuenca,Cuenca,medium,16400
1000081567,Clínica 1000081567,Cuenca,Cuenca,large,16400
1000065616,Clínica 1000065616,Cuenca,Cuenca,large,16500
37755,Clínica 37755,Cuenca,Cuenca,large,16600
42905,Clínica 42905,Cuenca,Cuenca,small,16600
1000082673,Clínica 1000082673,Cuenca,Cuenca,medium,16600
1000100385,Clínica 1000100385,Cuenca,Cuenca,medium,16630
12229,Clínica 12229,Cuenca,Cuenca,large,16660
1000080793,Clínica 1000080793,Cuenca,Cuenca,small,16660
1000102493,Clínica 1000102493,Cuenca,Cuenca,small,16660
1000073574,Clínica 1000073574,Cuenca,Cuenca,large,16770
42703,Clínica 42703,Cuenca,Cuenca,small,16800
11449,Clínica 11449,Girona,Girona,large,17001
29035,Clínica 29035,Girona,Girona,medium,17001
1000037512,Clínica 1000037512,Girona,Girona,large,17001
1000063245,Clínica 1000063245,Girona,Girona,medium,17001
1000078981,Clínica 1000078981,Girona,Girona,small,17001
1000100139,Clínica 1000100139,Girona,Girona,small,17001
9482,Clínica 9482,Girona,Girona,large,17002
10171,Clínica 10171,Girona,Girona,small,17002
12205,Clínica 12205,Girona,Girona,medium,17002
12251,Clínica 12251,Girona,Girona,small,17002
12525,Clínica 12525,Girona,Girona,large,17002
12605,Clínica 12605,Girona,Girona,large,17002
17828,Clínica 17828,Girona,Girona,medium,17002
26137,Clínica 26137,Girona,Girona,large,17002
28915,Clínica 28915,Girona,Girona,large,17002
37198,Clínica 37198,Girona,Girona,medium,17002
37598,Clínica 37598,Girona,Girona,small,17002
1000053136,Clínica 1000053136,Girona,Girona,large,17002
1000063988,Clínica 1000063988,Girona,Girona,large,17002
1000080703,Clínica 1000080703,Girona,Girona,small,17002
1000081636,Clínica 1000081636,Girona,Girona,medium,17002
1000081748,Clínica 1000081748,Girona,Girona,medium,17002
1000100626,Clínica 1000100626,Girona,Girona,medium,17002
12221,Clínica 12221,Girona,Girona,medium,17003
23283,Clínica 23283,Girona,Girona,medium,17003
26192,Clínica 26192,Girona,Girona,large,17003
42843,Clínica 42843,Girona,Girona,medium,17003
1000072653,Clínica 1000072653,Girona,Girona,medium,17003
12209,Clínica 12209,Girona,Girona,large,17004
12599,Clínica 12599,Girona,Girona,medium,17004
32787,Clínica 32787,Girona,Girona,small,17004
18785,Clínica 18785,Girona,Girona,large,17005
42653,Clínica 42653,Girona,Girona,small,17005
1000066625,Clínica 1000066625,Girona,Girona,large,17005
1000078850,Clínica 1000078850,Girona,Girona,large,17005
10269,Clínica 10269,Girona,Girona,large,17006
1000078304,Clínica 1000078304,Girona,Girona,large,17006
12225,Clínica 12225,Girona,Girona,large,17100
12602,Clínica 12602,Girona,Girona,medium,17100
28064,Clínica 28064,Girona,Girona,medium,17100
34335,Clínica 34335,Girona,Girona,large,17100
42933,Clínica 42933,Girona,Girona,medium,17100
1000100654,Clínica 1000100654,Girona,Girona,medium,17100
42814,Clínica 42814,Girona,Girona,small,17130
1000064411,Clínica 1000064411,Girona,Girona,small,17130
37339,Clínica 37339,Girona,Girona,medium,17160
15459,Clínica 15459,Girona,Girona,large,17162
1000082774,Clínica 1000082774,Girona,Girona,medium,17170
42872,Clínica 42872,Girona,Girona,small,17178
1000082744,Clínica 1000082744,Girona,Girona,small,17180
6711,Clínica 6711,Girona,Girona,small,17190
12213,Clínica 12213,Girona,Girona,medium,17190
1000102207,Clínica 1000102207,Girona,Girona,small,17190
1000102453,Clínica 1000102453,Girona,Girona,small,17190
7523,Clínica 7523,Girona,Girona,medium,17200
12603,Clínica 12603,Girona,Girona,large,17200
18796,Clínica 18796,Girona,Girona,large,17200
1000081686,Clínica 1000081686,Girona,Girona,medium,17200
1000102069,Clínica 1000102069,Girona,Girona,medium,17200
1000079912,Clínica 1000079912,Girona,Girona,small,17210
18249,Clínica 18249,Girona,Girona,medium,17220
1000075777,Clínica 1000075777,Girona,Girona,small,17220
9851,Clínica 9851,Girona,Girona,large,17230
12184,Clínica 12184,Girona,Girona,large,17230
27238,Clínica 27238,Girona,Girona,large,17230
36790,Clínica 36790,Girona,Girona,small,17230
42766,Clínica 42766,Girona,Girona,small,17230
1000040718,Clínica 1000040718,Girona,Girona,medium,17230
1000065433,Clínica 1000065433,Girona,Girona,small,17230
1000078284,Clínica 1000078284,Girona,Girona,medium,17230
1000081564,Clínica 1000081564,Girona,Girona,small,17230
24880,Clínica 24880,Girona,Girona,large,17240
29131,Clínica 29131,Girona,Girona,large,17244
1000080020,Clínica 1000080020,Girona,Girona,large,17246
1000102390,Clínica 1000102390,Girona,Girona,small,17248
32503,Clínica 32503,Girona,Girona,large,17250
42817,Clínica 42817,Girona,Girona,small,17250
1000079810,Clínica 1000079810,Girona,Girona,medium,17250
1000081614,Clínica 1000081614,Girona,Girona,small,17251
1000100943,Clínica 1000100943,Barcelona,Barcelona,medium,17251
1000102454,Clínica 1000102454,Barcelona,Barcelona,small,17252
32817,Clínica 32817,Girona,Girona,small,17257
34937,Clínica 34937,Girona,Girona,medium,17257
11493,Clínica 11493,Girona,Girona,small,17300
34859,Clínica 34859,Girona,Girona,small,17300
35238,Clínica 35238,Girona,Girona,small,17300
36993,Clínica 36993,Girona,Girona,large,17300
1000078212,Clínica 1000078212,Girona,Girona,small,17300
1000080996,Clínica 1000080996,Girona,Girona,large,17300
12588,Clínica 12588,Girona,Girona,medium,17310
25950,Clínica 25950,Girona,Girona,medium,17310
29685,Clínica 29685,Girona,Girona,small,17310
42567,Clínica 42567,Girona,Girona,medium,17310
1000080941,Clínica 1000080941,Girona,Girona,medium,17310
34878,Clínica 34878,Girona,Girona,small,17320
6661,Clínica 6661,Girona,Girona,medium,17400
1000080930,Clínica 1000080930,Girona,Girona,medium,17401
1000042016,Clínica 1000042016,Girona,Girona,large,17403
12585,Clínica 12585,Girona,Girona,large,17430
34292,Clínica 34292,Girona,Girona,small,17430
1000079061,Clínica 1000079061,Girona,Girona,medium,17430
33734,Clínica 33734,Girona,Girona,small,17450
1000078444,Clínica 1000078444,Girona,Girona,small,17450
1000082341,Clínica 1000082341,Girona,Girona,large,17450
24696,Clínica 24696,Girona,Girona,small,17480
6270,Clínica 6270,Girona,Girona,small,17487
40497,Clínica 40497,Girona,Girona,large,17487
33132,Clínica 33132,Girona,Girona,small,17491
12527,Clínica 12527,Girona,Girona,medium,17500
18289,Clínica 18289,Girona,Girona,small,17500
1000040842,Clínica 1000040842,Girona,Girona,large,17500
18041,Clínica 18041,Girona,Girona,large,17520
25314,Clínica 25314,Girona,Girona,medium,17538
5665,Clínica 5665,Girona,Girona,large,17600
10956,Clínica 10956,Girona,Girona,large,17600
16435,Clínica 16435,Girona,Girona,large,17600
23245,Clínica 23245,Girona,Girona,large,17600
32028,Clínica 32028,Girona,Girona,small,17600
1000056229,Clínica 1000056229,Girona,Girona,large,17600
1000070993,Clínica 1000070993,Girona,Girona,small,17600
1000076786,Clínica 1000076786,Girona,Girona,medium,17600
1000080516,Clínica 1000080516,Girona,Girona,medium,17600
1000081187,Clínica 1000081187,Girona,Girona,small,17600
1000081452,Clínica 1000081452,Girona,Girona,small,17600
1000081601,Clínica 1000081601,Girona,Girona,large,17600
1000082652,Clínica 1000082652,Girona,Girona,medium,17600
1000101693,Clínica 1000101693,Girona,Girona,medium,17600
1000079926,Clínica 1000079926,Girona,Girona,small,17700
8918,Clínica 8918,Girona,Girona,large,17730
12223,Clínica 12223,Girona,Girona,large,17800
30696,Clínica 30696,Girona,Girona,large,17800
1000082452,Clínica 1000082452,Girona,Girona,large,17800
6956,Clínica 6956,Girona,Girona,medium,17820
1000063131,Clínica 1000063131,Girona,Girona,large,17820
1000073092,Clínica 1000073092,Girona,Girona,large,17820
1000079138,Clínica 1000079138,Girona,Girona,small,17820
1000080619,Clínica 1000080619,Girona,Girona,small,17820
1000081068,Clínica 1000081068,Girona,Girona,small,17840
1000100237,Clínica 1000100237,Girona,Girona,small,17840
1000079448,Clínica 1000079448,Girona,Girona,medium,17850
11668,Clínica 11668,Girona,Girona,medium,17860
21018,Clínica 21018,Granada,Granada,large,18001
25953,Clínica 25953,Granada,Granada,small,18001
26593,Clínica 26593,Granada,Granada,small,18001
35426,Clínica 35426,Granada,Granada,large,18001
1000079158,Clínica 1000079158,Granada,Granada,medium,18001
1000080355,Clínica 1000080355,Granada,Granada,medium,18001
1000082092,Clínica 1000082092,Granada,Granada,large,18001
1000101644,Clínica 1000101644,Granada,Granada,small,18001
1000102380,Clínica 1000102380,Granada,Granada,small,18001
7948,Clínica 7948,Granada,Granada,medium,18002
12520,Clínica 12520,Granada,Granada,large,18002
18310,Clínica 18310,Granada,Granada,small,18002
23298,Clínica 23298,Granada,Granada,small,18002
23772,Clínica 23772,Granada,Granada,small,18002
24838,Clínica 24838,Granada,Granada,small,18002
29878,Clínica 29878,Granada,Granada,small,18002
35091,Clínica 35091,Granada,Granada,small,18002
40613,Clínica 40613,Granada,Granada,large,18002
42646,Clínica 42646,Granada,Granada,medium,18002
1000062734,Clínica 1000062734,Granada,Granada,small,18002
1000064813,Clínica 1000064813,Granada,Granada,small,18002
1000074067,Clínica 1000074067,Granada,Granada,medium,18002
1000081391,Clínica 1000081391,Granada,Granada,small,18002
1000082272,Clínica 1000082272,Granada,Granada,small,18002
1000082670,Clínica 1000082670,Granada,Granada,small,18002
1000100406,Clínica 1000100406,Granada,Granada,small,18002
1000100560,Clínica 1000100560,Granada,Granada,small,18002
1000101461,Clínica 1000101461,Granada,Granada,small,18002
1000101462,Clínica 1000101462,Granada,Granada,small,18002
1000101481,Clínica 1000101481,Granada,Granada,small,18002
1000102432,Clínica 1000102432,Granada,Granada,small,18002
20103,Clínica 20103,Granada,Granada,medium,18003
23807,Clínica 23807,Granada,Granada,medium,18003
29075,Clínica 29075,Granada,Granada,medium,18003
1000082793,Clínica 1000082793,Granada,Granada,small,18003
1000101552,Clínica 1000101552,Granada,Granada,small,18003
1000101553,Clínica 1000101553,Granada,Granada,small,18003
1000101558,Clínica 1000101558,Granada,Granada,small,18003
1000101992,Clínica 1000101992,Granada,Granada,small,18003
9333,Clínica 9333,Granada,Granada,medium,18004
12515,Clínica 12515,Granada,Granada,large,18004
12555,Clínica 12555,Granada,Granada,medium,18004
12562,Clínica 12562,Granada,Granada,medium,18004
12697,Clínica 12697,Granada,Granada,large,18004
12698,Clínica 12698,Granada,Granada,small,18004
12727,Clínica 12727,Granada,Granada,medium,18004
23806,Clínica 23806,Granada,Granada,small,18004
25451,Clínica 25451,Granada,Granada,small,18004
35978,Clínica 35978,Granada,Granada,small,18004
37967,Clínica 37967,Granada,Granada,small,18004
1000058132,Clínica 1000058132,Granada,Granada,large,18004
1000060716,Clínica 1000060716,Granada,Granada,small,18004
1000065432,Clínica 1000065432,Granada,Granada,medium,18004
1000065541,Clínica 1000065541,Granada,Granada,medium,18004
1000070153,Clínica 1000070153,Granada,Granada,small,18004
1000075817,Clínica 1000075817,Granada,Granada,small,18004
1000079900,Clínica 1000079900,Granada,Granada,large,18004
1000080583,Clínica 1000080583,Granada,Granada,small,18004
1000081389,Clínica 1000081389,Granada,Granada,medium,18004
1000081490,Clínica 1000081490,Granada,Granada,small,18004
1000081747,Clínica 1000081747,Granada,Granada,small,18004
1000082696,Clínica 1000082696,Granada,Granada,small,18004
1000100282,Clínica 1000100282,Granada,Granada,small,18004
1000101458,Clínica 1000101458,Granada,Granada,small,18004
1000102155,Clínica 1000102155,Granada,Granada,small,18004
1000102342,Clínica 1000102342,Granada,Granada,small,18004
7880,Clínica 7880,Granada,Granada,medium,18005
8809,Clínica 8809,Granada,Granada,medium,18005
10978,Clínica 10978,Granada,Granada,small,18005
12559,Clínica 12559,Granada,Granada,medium,18005
30101,Clínica 30101,Granada,Granada,small,18005
35853,Clínica 35853,Granada,Granada,large,18005
42743,Clínica 42743,Granada,Granada,small,18005
1000079828,Clínica 1000079828,Granada,Granada,medium,18005
1000080936,Clínica 1000080936,Granada,Granada,large,18005
1000082530,Clínica 1000082530,Granada,Granada,large,18005
1000082570,Clínica 1000082570,Granada,Granada,large,18005
1000100655,Clínica 1000100655,Granada,Granada,small,18005
1000101015,Clínica 1000101015,Granada,Granada,small,18005
1000101172,Clínica 1000101172,Granada,Granada,small,18005
1000101214,Clínica 1000101214,Granada,Granada,small,18005
1000101582,Clínica 1000101582,Granada,Granada,small,18005
1000101830,Clínica 1000101830,Granada,Granada,medium,18005
1000101985,Clínica 1000101985,Granada,Granada,medium,18005
12509,Clínica 12509,Granada,Granada,medium,18006
12696,Clínica 12696,Granada,Granada,small,18006
19034,Clínica 19034,Granada,Granada,small,18006
38052,Clínica 38052,Granada,Granada,small,18006
42822,Clínica 42822,Granada,Granada,small,18006
1000061515,Clínica 1000061515,Granada,Granada,small,18006
1000064355,Clínica 1000064355,Granada,Granada,medium,18006
1000080307,Clínica 1000080307,Granada,Granada,small,18006
1000080866,Clínica 1000080866,Granada,Granada,small,18006
1000081572,Clínica 1000081572,Granada,Granada,small,18006
1000100455,Clínica 1000100455,Granada,Granada,small,18006
1000101001,Clínica 1000101001,Granada,Granada,small,18006
12537,Clínica 12537,Granada,Granada,small,18007
18432,Clínica 18432,Granada,Granada,small,18007
27681,Clínica 27681,Granada,Granada,small,18007
35211,Clínica 35211,Granada,Granada,small,18007
41041,Clínica 41041,Granada,Granada,small,18007
1000042336,Clínica 1000042336,Granada,Granada,medium,18007
1000067858,Clínica 1000067858,Granada,Granada,small,18007
1000071448,Clínica 1000071448,Granada,Granada,large,18007
1000077397,Clínica 1000077397,Granada,Granada,small,18007
1000079639,Clínica 1000079639,Granada,Granada,large,18007
1000081540,Clínica 1000081540,Granada,Granada,medium,18007
1000101450,Clínica 1000101450,Granada,Granada,small,18007
1000101821,Clínica 1000101821,Granada,Granada,small,18007
1000101926,Clínica 1000101926,Granada,Granada,small,18007
1000102085,Clínica 1000102085,Granada,Granada,small,18007
22211,Clínica 22211,Granada,Granada,medium,18008
24354,Clínica 24354,Granada,Granada,small,18008
27979,Clínica 27979,Granada,Granada,small,18008
30662,Clínica 30662,Granada,Granada,small,18008
35410,Clínica 35410,Granada,Granada,large,18008
1000064695,Clínica 1000064695,Granada,Granada,small,18008
1000070578,Clínica 1000070578,Granada,Granada,small,18008
1000076773,Clínica 1000076773,Granada,Granada,small,18008
1000077109,Clínica 1000077109,Granada,Granada,small,18008
1000077528,Clínica 1000077528,Granada,Granada,large,18008
1000081931,Clínica 1000081931,Granada,Granada,medium,18008
1000100982,Clínica 1000100982,Granada,Granada,small,18008
1000102157,Clínica 1000102157,Granada,Granada,small,18008
1000102271,Clínica 1000102271,Granada,Granada,small,18008
12481,Clínica 12481,Granada,Granada,small,18009
12670,Clínica 12670,Granada,Granada,small,18009
27678,Clínica 27678,Granada,Granada,large,18009
28071,Clínica 28071,Granada,Granada,medium,18009
30711,Clínica 30711,Granada,Granada,large,18009
42899,Clínica 42899,Granada,Granada,small,18009
41727,Clínica 41727,Granada,Granada,small,18011
12546,Clínica 12546,Granada,Granada,small,18012
12681,Clínica 12681,Granada,Granada,small,18012
21165,Clínica 21165,Granada,Granada,small,18012
22280,Clínica 22280,Granada,Granada,small,18012
40324,Clínica 40324,Granada,Granada,large,18012
41435,Clínica 41435,Granada,Granada,large,18012
1000061645,Clínica 1000061645,Granada,Granada,small,18012
1000065731,Clínica 1000065731,Granada,Granada,small,18012
1000080077,Clínica 1000080077,Granada,Granada,small,18012
1000080898,Clínica 1000080898,Granada,Granada,small,18012
23814,Clínica 23814,Granada,Granada,medium,18013
37197,Clínica 37197,Granada,Granada,large,18013
38060,Clínica 38060,Granada,Granada,medium,18013
1000078990,Clínica 1000078990,Granada,Granada,small,18013
1000080578,Clínica 1000080578,Granada,Granada,small,18013
12432,Clínica 12432,Granada,Granada,small,18014
29437,Clínica 29437,Granada,Granada,large,18014
30774,Clínica 30774,Granada,Granada,medium,18014
34055,Clínica 34055,Granada,Granada,medium,18014
37065,Clínica 37065,Granada,Granada,large,18014
39183,Clínica 39183,Granada,Granada,medium,18014
39959,Clínica 39959,Granada,Granada,small,18014
42742,Clínica 42742,Granada,Granada,medium,18014
42860,Clínica 42860,Granada,Granada,small,18014
1000079037,Clínica 1000079037,Granada,Granada,small,18014
1000081662,Clínica 1000081662,Granada,Granada,small,18014
1000082051,Clínica 1000082051,Granada,Granada,small,18014
1000082571,Clínica 1000082571,Granada,Granada,small,18014
1000101002,Clínica 1000101002,Granada,Granada,large,18014
1000101778,Clínica 1000101778,Granada,Granada,small,18014
1000102425,Clínica 1000102425,Granada,Granada,small,18014
22281,Clínica 22281,Granada,Granada,medium,18015
25648,Clínica 25648,Granada,Granada,small,18015
1000067436,Clínica 1000067436,Granada,Granada,large,18015
1000076295,Clínica 1000076295,Granada,Granada,medium,18015
1000082577,Clínica 1000082577,Granada,Granada,medium,18015
1000082665,Clínica 1000082665,Granada,Granada,large,18015
1000101147,Clínica 1000101147,Granada,Granada,small,18015
1000102222,Clínica 1000102222,Granada,Granada,small,18015
1000080488,Clínica 1000080488,Granada,Granada,small,18016
12557,Clínica 12557,Granada,Granada,medium,18100
22496,Clínica 22496,Granada,Granada,large,18100
36827,Clínica 36827,Granada,Granada,large,18100
37148,Clínica 37148,Granada,Granada,large,18100
40527,Clínica 40527,Granada,Granada,small,18100
41952,Clínica 41952,Granada,Granada,medium,18100
1000079254,Clínica 1000079254,Granada,Granada,large,18100
1000080845,Clínica 1000080845,Granada,Granada,large,18100
1000082412,Clínica 1000082412,Granada,Granada,small,18100
1000082682,Clínica 1000082682,Granada,Granada,small,18100
1000082683,Clínica 1000082683,Granada,Granada,medium,18100
1000100399,Clínica 1000100399,Granada,Granada,small,18100
1000101465,Clínica 1000101465,Granada,Granada,small,18100
19864,Clínica 19864,Granada,Granada,large,18110
28105,Clínica 28105,Granada,Granada,large,18110
31720,Clínica 31720,Granada,Granada,medium,18110
1000079406,Clínica 1000079406,Granada,Granada,large,18110
1000080000,Clínica 1000080000,Granada,Granada,small,18110
1000082263,Clínica 1000082263,Granada,Granada,small,18110
1000102275,Clínica 1000102275,Granada,Granada,small,18110
1000073944,Clínica 1000073944,Granada,Granada,large,18120
35675,Clínica 35675,Granada,Granada,medium,18128
24465,Clínica 24465,Granada,Granada,small,18140
35432,Clínica 35432,Granada,Granada,medium,18140
35647,Clínica 35647,Granada,Granada,small,18140
42133,Clínica 42133,Granada,Granada,medium,18140
1000081188,Clínica 1000081188,Granada,Granada,large,18140
1000101222,Clínica 1000101222,Granada,Granada,small,18140
34811,Clínica 34811,Granada,Granada,small,18150
42978,Clínica 42978,Granada,Granada,small,18150
1000081419,Clínica 1000081419,Granada,Granada,small,18150
12746,Clínica 12746,Granada,Granada,large,18151
28742,Clínica 28742,Granada,Granada,large,18151
1000082496,Clínica 1000082496,Granada,Granada,large,18151
1000102236,Clínica 1000102236,Granada,Granada,small,18151
1000082125,Clínica 1000082125,Granada,Granada,large,18170
1000102295,Clínica 1000102295,Granada,Granada,small,18183
12690,Clínica 12690,Granada,Granada,small,18190
41570,Clínica 41570,Granada,Granada,large,18190
35570,Clínica 35570,Granada,Granada,large,18193
41740,Clínica 41740,Granada,Granada,small,18193
27743,Clínica 27743,Granada,Granada,small,18194
30231,Clínica 30231,Granada,Granada,large,18194
33327,Clínica 33327,Granada,Granada,small,18194
41996,Clínica 41996,Granada,Granada,large,18194
1000100269,Clínica 1000100269,Granada,Granada,medium,18194
12755,Clínica 12755,Granada,Granada,small,18195
28119,Clínica 28119,Granada,Granada,large,18195
1000061577,Clínica 1000061577,Granada,Granada,small,18197
34608,Clínica 34608,Granada,Granada,medium,18198
1000079456,Clínica 1000079456,Granada,Granada,medium,18198
1000079996,Clínica 1000079996,Granada,Granada,small,18198
12744,Clínica 12744,Granada,Granada,small,18200
22650,Clínica 22650,Granada,Granada,medium,18200
23180,Clínica 23180,Granada,Granada,small,18200
23194,Clínica 23194,Granada,Granada,large,18200
1000070089,Clínica 1000070089,Granada,Granada,medium,18200
1000080517,Clínica 1000080517,Granada,Granada,small,18200
1000081527,Clínica 1000081527,Granada,Granada,large,18200
1000082537,Clínica 1000082537,Granada,Granada,medium,18200
1000082769,Clínica 1000082769,Granada,Granada,large,18200
1000102004,Clínica 1000102004,Granada,Granada,small,18200
1000102252,Clínica 1000102252,Granada,Granada,small,18200
12504,Clínica 12504,Granada,Granada,medium,18210
30210,Clínica 30210,Granada,Granada,medium,18210
1000082529,Clínica 1000082529,Granada,Granada,small,18210
25290,Clínica 25290,Granada,Granada,small,18220
42639,Clínica 42639,Granada,Granada,small,18220
42741,Clínica 42741,Granada,Granada,medium,18220
1000080203,Clínica 1000080203,Granada,Granada,large,18220
1000102418,Clínica 1000102418,Granada,Granada,small,18220
23240,Clínica 23240,Granada,Granada,small,18230
23791,Clínica 23791,Granada,Granada,small,18230
1000082143,Clínica 1000082143,Granada,Granada,large,18230
1000102038,Clínica 1000102038,Granada,Granada,small,18230
1000101571,Clínica 1000101571,Granada,Granada,small,18240
26574,Clínica 26574,Granada,Granada,medium,18260
